username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
bbukiewicz;2017-10-27 09:59;0;1;"Kongres Przedsiębiorczości: 'Najniższe bezrobocie ? Fajnie, ale duży inwestor może nie przyjść' [ZDJĘCIA] http:// fb.me/4lmYVJndC";;;;"923821390146539520";https://twitter.com/bbukiewicz/status/923821390146539520
LigiaKrajewska;2017-10-27 09:54;1;1;"Spadają składki na zdrowie bo spada bezrobocie #ministerzdrowia ołajt";;;#ministerzdrowia;"923820073860648960";https://twitter.com/LigiaKrajewska/status/923820073860648960
DamianSienkiew1;2017-10-27 09:49;0;3;"Kobieta z MF: wpływ ze składek maleje, bo spada bezrobocie . JPRDL";;;;"923818995761012736";https://twitter.com/DamianSienkiew1/status/923818995761012736
UrszulaD3;2017-10-27 09:19;0;3;"Tak ,coś takiego jak bezrobocie u nich nie istnieje. Niech ich przeczolga pośrednik to może będą bardziej pokorni.Nadzwyczajna kasta? !";;;;"923811266942177281";https://twitter.com/UrszulaD3/status/923811266942177281
BeataUto;2017-10-27 08:33;0;2;""Skladki spadajo bo spada bezrobocie " ?? Chyba odwrotnie?";;;;"923799824650133504";https://twitter.com/BeataUto/status/923799824650133504
szydas;2017-10-27 08:00;0;1;"Bezrobocie spada bo ludzie uciekają na zachód i tam płacą składki ;-)";;;;"923791483022532608";https://twitter.com/szydas/status/923791483022532608
szydas;2017-10-27 07:58;1;3;"Bezrobocie spada, bo ludzie wyjeżdżają z raju na zachód. I tam płacą składki";;;;"923790941940600832";https://twitter.com/szydas/status/923790941940600832
GosiaNiemczyk;2017-10-27 07:27;15;26;"Minister z #PiS mówi,ze kasy na służbę zdrowia mniej, bo spada w PL bezrobocie ! Nie rozumiem. Kto to wytłumaczy? #Twoja Polska #TwojeZdrowie https:// twitter.com/arlukowicz/sta tus/923651241653211136 …";;;#PiS #Twoja #TwojeZdrowie;"923783248924291072";https://twitter.com/GosiaNiemczyk/status/923783248924291072
Kolczewo;2017-10-27 06:55;0;1;"Miał być przekaz, ze spada bezrobocie wiec jest.";;;;"923775093834178561";https://twitter.com/Kolczewo/status/923775093834178561
Jagoda_Czarna;2017-10-27 04:57;7;33;"Jest spadek wpływu ze składek zdrowotnych bo spada bezrobocie . Nie, no brawo pani minister https:// twitter.com/Arlukowicz/sta tus/923651241653211136 …";;;;"923745489987792897";https://twitter.com/Jagoda_Czarna/status/923745489987792897
KOD_Zach_pom;2017-10-27 02:49;15;38;"Czy Suski ma siostrę? Pani wiceminister zdrowia twierdzi, że jest spadek (110 mln zł), "bo spadają wpływy ze składek, bo spada bezrobocie ." https:// twitter.com/Arlukowicz/sta tus/923651241653211136 …";;;;"923713304358514688";https://twitter.com/KOD_Zach_pom/status/923713304358514688
jacek_liberski;2017-10-27 01:52;5;30;"@Arlukowicz konkretny do bólu. Ale chwila,ktoś mi wytłumaczy jak 4-latkowi: spada bezrobocie , znaczy przybywa płatników, to maleją składki? https:// twitter.com/Arlukowicz/sta tus/923651241653211136 …";;@Arlukowicz;;"923698814287880192";https://twitter.com/jacek_liberski/status/923698814287880192
poland_johnny;2017-10-27 01:19;5;24;"Spada bezrobocie (znaczy jest więcej płatników składek), więc mniej pieniędzy wpływa i budżet na 2018 będzie niższy? Logika się MZ nie ima";;;;"923690558731595776";https://twitter.com/poland_johnny/status/923690558731595776
KazimierzKowal7;2017-10-27 00:56;0;0;"TRWA DORZYNANIE N -iemodrej -napewno mniej niz 5% a ty na bezrobocie , kto cie zatrudni?";;;;"923684870815125504";https://twitter.com/KazimierzKowal7/status/923684870815125504
MichalzWavy;2017-10-27 00:47;0;1;"...Jest spadek bo spada bezrobocie i wpkywy ze skladek maleja... a ja myslalem ze jak spada bezrobocie to wplywy ze skladek rosna...myle sie";;;;"923682404975435776";https://twitter.com/MichalzWavy/status/923682404975435776
MaciejSonik;2017-10-27 00:35;36;64;"Spadają nakłady na ochronę zdrowia w budżecie na 2018 bo... spada bezrobocie ?! Nie za bardzo rozumiem. https:// twitter.com/arlukowicz/sta tus/923651241653211136 …";;;;"923679580774436864";https://twitter.com/MaciejSonik/status/923679580774436864
Tomasz_Giee;2017-10-26 23:40;0;1;"Spada bezrobocie , więc składki spadają (???!!) (ile kuroniówka, ile minimalna) Współczuję temu dziewczęciu, że ja wystawili do odpowiedzi...";;;;"923665742167511040";https://twitter.com/Tomasz_Giee/status/923665742167511040
RychoZbycho;2017-10-26 23:28;0;1;"Czyli jak przejdę na bezrobocie to dostanę dopłaty?";;;;"923662540751687681";https://twitter.com/RychoZbycho/status/923662540751687681
LukaszWizla;2017-10-26 20:51;0;0;"A jaki wpływ na bezrobocie w Irlandii...";;;;"923623137010503680";https://twitter.com/LukaszWizla/status/923623137010503680
PR_OZZL;2017-10-26 20:27;11;18;"2017: +1500 studentów medycyny 2000 absolwentów MZ nie oferuje miejsca pracy Pójdą na bezrobocie ,czy jednak wybiorą emigracje? @Radziwill_K";;@Radziwill_K;;"923617193157414912";https://twitter.com/PR_OZZL/status/923617193157414912
Ludwik8;2017-10-26 19:57;0;0;"Skandal z zakazem handlu w niedziele-min.Rafalska tłum.,że na Węgrzech po wpr.zakazu bezrobocie nie wzrosło-ale ten zakaz uchylono rok temu.";;;;"923609547746443264";https://twitter.com/Ludwik8/status/923609547746443264
WolnyIjuz;2017-10-26 19:43;0;0;"„Rząd PiS do rozsądnych nie należy”. Ich obecne działania pogłębią i wydłużą następny kryzys. Wzrośnie bezrobocie … http:// ift.tt/2iAsXWa";;;;"923606094441799680";https://twitter.com/WolnyIjuz/status/923606094441799680
WolnyIjuz;2017-10-26 19:14;0;0;"„Rząd PiS do rozsądnych nie należy”. Ich obecne działania pogłębią i wydłużą następny kryzys. Wzrośnie bezrobocie … http:// ift.tt/2zPEuFf";;;;"923598768485879809";https://twitter.com/WolnyIjuz/status/923598768485879809
saternus85;2017-10-26 18:11;0;0;"Mamy rynek pracownika. Na koniec września bezrobocie wyniosło 6,8%.";;;;"923582992718671872";https://twitter.com/saternus85/status/923582992718671872
RATM1111;2017-10-26 15:16;0;0;"za po-psl afery i złodziejstwo a za pisu rozkwit gospodarki,pkb 4%,nadwyżka w budżecie kilka mld, bezrobocie najniższe od lat,pomoc 500+";;;;"923538824084492289";https://twitter.com/RATM1111/status/923538824084492289
bez_portek;2017-10-26 15:13;0;0;"Czas powoli kończyć z serialami. Ciągle jakieś nowości a zaległości nie ma komu nadrobić, chyba że dobra będzie trwać 48h lub bezrobocie .";;;;"923538060721229824";https://twitter.com/bez_portek/status/923538060721229824
martamoss;2017-10-26 14:54;0;0;"Uwaga! Bieda i bezrobocie w narodzie gorsze niż za PO-PSL https:// twitter.com/AndrzejRysuje/ status/923531117394833409 …";;;;"923533305093525504";https://twitter.com/martamoss/status/923533305093525504
AgropolskaPL;2017-10-26 14:13;1;1;"Minister nie kryje zadowolenia. Mamy rynek pracownika https://www. agropolska.pl/aktualnosci/po lska/minister-nie-kryje-zadowolenia-mamy-rynek-pracownika,4398.html … #praca #bezrobocie @MRPiPS_GOV_PL @Stanislaw_Szwed pic.twitter.com/YqNXQSqdBv";;@MRPiPS_GOV_PL @Stanislaw_Szwed;#praca #bezrobocie;"923523052893294592";https://twitter.com/AgropolskaPL/status/923523052893294592
bbrzoska88;2017-10-26 13:35;0;1;"Obniżony wiek emerytalny to sposób na bezrobocie . Oficjalna wersja @pisorgpl w @KancelariaSejmu A nie lepiej te mld zainwestować w przemysł?";;@pisorgpl @KancelariaSejmu;;"923513490098282497";https://twitter.com/bbrzoska88/status/923513490098282497
TomLucky10;2017-10-26 13:30;0;0;"Strzelnica+ to nowy program PiS zwalczajacy bezrobocie wsrod mlodych Polakow.";;;;"923512128056840193";https://twitter.com/TomLucky10/status/923512128056840193
zielonalinia;2017-10-26 13:17;0;0;"Rafalska: Mamy rynek pracownika. Bezrobocie na koniec września wyniosło 6,8 proc. http:// bit.ly/2hcp8TP #Praca #Bezrobocie #StopaBezrobocia #RynekPracy";;;#Praca #Bezrobocie #StopaBezrobocia #RynekPracy;"923508836304150539";https://twitter.com/zielonalinia/status/923508836304150539
LemmingKiller;2017-10-26 12:42;0;0;"bezrobocie 6,8% średni roczny wzrost płac 5% ... tzn. że co nam niby "sprzedano"?";;;;"923500004718858241";https://twitter.com/LemmingKiller/status/923500004718858241
erjotin;2017-10-26 12:03;0;0;"Nie oszukujmy się, ale wielokrotnie nie ma takiej możliwości, a płacenie wysokich podatków, to jedyny wariant. Alternatywą jest bezrobocie lub podjęcie próby swoich sił w biznesie.";;;;"923490142190538752";https://twitter.com/erjotin/status/923490142190538752
ilar1958;2017-10-26 11:05;0;0;"Mamy rynek pracownika. Na koniec września bezrobocie wyniosło 6,8%.";;;;"923475773469679616";https://twitter.com/ilar1958/status/923475773469679616
MarcinKot5;2017-10-26 10:54;0;2;"Panie Marszałku, obawiam się, że to pan wtedy pójdzie na bezrobocie . Ilu jest senatorów z ruchu Kukuz'15?";;;;"923472951885918208";https://twitter.com/MarcinKot5/status/923472951885918208
Gospodarka_PRSA;2017-10-26 10:45;0;0;"Minister #Rafalska : mamy w Polsce rynek pracownika #praca #pracownik #bezrobocie #zatrudnienie https://www. polskieradio.pl/42/275/Artykul /1900413,Minister-Rafalska-mamy-w-Polsce-rynek-pracownika …";;;#Rafalska #praca #pracownik #bezrobocie #zatrudnienie;"923470698798034944";https://twitter.com/Gospodarka_PRSA/status/923470698798034944
fabrice026;2017-10-26 10:40;0;0;"i niskie ceny żywności oraz paliw a także deflację i spadające bezrobocie wraz z inwestycjami";;;;"923469324773294080";https://twitter.com/fabrice026/status/923469324773294080
bedelida;2017-10-26 10:36;0;0;"Niskie bezrobocie jest średnią w skali kraju. W małych miejscowościach problem nadal istnieje. Tani pracownicy skazują nas na niskie płace.";;;;"923468438651187201";https://twitter.com/bedelida/status/923468438651187201
DStanderski;2017-10-26 10:28;0;2;"Technologiczne bezrobocie ? Dzisiaj ważna debata "Przyszłość (bez) pracy" z udziałem m.in. @RafalWos . Polecam! https:// evenea.pl/imprezy/szkole nia/warszawa/debata-przyszlosc-bez-pracy-rynek-pracownika-czy-technologiczne-bezrobocie-169373/ …";;@RafalWos;;"923466413498609664";https://twitter.com/DStanderski/status/923466413498609664
niezaleznapl;2017-10-26 09:58;4;9;"Rekordowo niskie bezrobocie . Rafalska: W Polsce mamy rynek pracownika http:// fb.me/1I7mS1hSX";;;;"923458755362217984";https://twitter.com/niezaleznapl/status/923458755362217984
wgospodarce;2017-10-26 09:19;0;1;"Rafalska: bezrobocie na koniec roku wyniesie 6,8-7 proc. http:// wgospodarce.pl/informacje/419 48-rafalska-bezrobocie-na-koniec-roku-wyniesie-68-7-proc …";;;;"923448951134720000";https://twitter.com/wgospodarce/status/923448951134720000
Miasto_Lodz;2017-10-26 09:17;4;18;"Szóstka z przodu Bezrobocie w Łodzi spadło do poziomu poniżej 7 proc. i wynosi 6,9 %. #lodz #lodzpracuje";;;#lodz #lodzpracuje;"923448557046239232";https://twitter.com/Miasto_Lodz/status/923448557046239232
igtl_msh;2017-10-26 09:14;0;2;"Jprd ale mamy bezrobocie w kraju, aż 62% to jak to państwo funkcjonuje, może Donald z własnej kieszeni dorzuca do budżetu pic.twitter.com/JlU1lbzdza";;;;"923447735386345472";https://twitter.com/igtl_msh/status/923447735386345472
Macronextcom;2017-10-26 09:01;0;1;"#Hiszpania : w III kw. 2017 stopa bezrobocia 16,4% (prog. 16,5%; pop. 17,2%) http://www. macronext.com/pl/dane-makro/ d/2017-10-26/c/28 … Bezrobocie najniższe od IV kw. 2008";;;#Hiszpania;"923444477922086912";https://twitter.com/Macronextcom/status/923444477922086912
MRPiPS_GOV_PL;2017-10-26 08:29;5;12;"Min. @Stanislaw_Szwed w #MRPiPS : w woj. wielkopolskim bezrobocie we wrześniu wyniosło 4%, tylko w 2 woj. mamy dwucyfrowe bezrobocie #praca";;@Stanislaw_Szwed;#MRPiPS #praca;"923436435054714880";https://twitter.com/MRPiPS_GOV_PL/status/923436435054714880
Teresa_Tereska_;2017-10-26 08:28;5;9;"Serwus Betinko, nie wiem czy napisać JUŻ 2 lata, czy JESZCZE 2 lat ... bezrobocie gwaltownie też spada , podala nie tak dawno Szydło, teraz wiemy dlaczego pic.twitter.com/gUUmHA1lfm";;;;"923436114215669760";https://twitter.com/Teresa_Tereska_/status/923436114215669760
MRPiPS_GOV_PL;2017-10-26 08:26;4;7;"Min. @E_Rafalska w #MRPiPS : kolejne dobre wieści płyną z #rynekpracy - bezrobocie na koniec września wyniosło 6,8% wg danych @GUS_STAT";;@E_Rafalska @GUS_STAT;#MRPiPS #rynekpracy;"923435575000096768";https://twitter.com/MRPiPS_GOV_PL/status/923435575000096768
kacperdominik;2017-10-26 07:33;0;0;"I dlatego mamy rekordowo niskie bezrobocie ?";;;;"923422211637239808";https://twitter.com/kacperdominik/status/923422211637239808
Karocek;2017-10-26 00:12;1;3;"Kiedy zaczniemy w parlamentach UE i państw członk. egzekwować obecność w pracy, ludzi,którzy zarabiają krocie i nie wiedzą co to bezrobocie ?";;;;"923311369486848001";https://twitter.com/Karocek/status/923311369486848001
RobSzklarz;2017-10-25 23:44;0;1;"Mamy najniższe bezrobocie i najwyższe zatrudnienie od transformacji. Jeżeli jakieś problemy są, jak w. wymienione,to nie wynikają z migracji";;;;"923304216910860289";https://twitter.com/RobSzklarz/status/923304216910860289
elzbiea_39;2017-10-25 23:39;0;0;"Polacy wyjeżdżają więc spada bezrobocie .Młodzi ludzie chcą pomieszkać z dala od hipokryzji i zakłamania.Nikt ich tam na siłę nie umoralnia.";;;;"923302961194860545";https://twitter.com/elzbiea_39/status/923302961194860545
kontrowersje;2017-10-25 23:25;0;7;"Jest dokładnie odwrotnie. Bezrobocie rekordowo niskie płace idą w górę, do prostych prac nie ma chętnych. Typowy problem kraju NIE biednego.";;;;"923299616925159424";https://twitter.com/kontrowersje/status/923299616925159424
HomoMediaevalis;2017-10-25 22:07;1;4;"Ja bym pohejtował politologów... A nie, Donek już wygarnął, że lepiej mieć pracę spawacza, co przeistacza, niż politologiczne bezrobocie";;;;"923279898554388480";https://twitter.com/HomoMediaevalis/status/923279898554388480
ZenoWasilewski;2017-10-25 21:55;2;5;"Bezrobocie mamy niższe niż za PO ale pensje tak samo ch*jowe.";;;;"923276793481703424";https://twitter.com/ZenoWasilewski/status/923276793481703424
fiedormaciej;2017-10-25 21:44;0;1;"No ku..a miejsca pracy nie powstają a bezrobocie spada, co oni u tego Ryśka biorą...";;;;"923274082765942785";https://twitter.com/fiedormaciej/status/923274082765942785
styszka;2017-10-25 21:34;0;2;"W JOWach wiekszosc poslow PiS i PO idzie na bezrobocie";;;;"923271575222317056";https://twitter.com/styszka/status/923271575222317056
MosqitMike;2017-10-25 21:23;0;1;"No i nie ma zamachów terrorystycznych, spadło bezrobocie , przywracane są kamienice prawowitym właścicielom, LOT ma przychody jest git";;;;"923268883875815429";https://twitter.com/MosqitMike/status/923268883875815429
PAH_org;2017-10-25 21:09;4;7;"#Ukraina . W Netailove, wsi w obwodzie Donieckim wspieramy lokalną społeczność poprzez projekty "cash for work". #Zmniejszamy bezrobocie pic.twitter.com/OllB3vLb1S";;;#Ukraina #Zmniejszamy;"923265171451203590";https://twitter.com/PAH_org/status/923265171451203590
ZbychK;2017-10-25 21:06;0;0;"to niezły z niego ekonomista, całą Europę ruszył do pracy, bo wszędzie niskie bezrobocie . To się nazywa koniunktura";;;;"923264435719954432";https://twitter.com/ZbychK/status/923264435719954432
81Pulser;2017-10-25 20:49;0;0;"(Wy) Mam was wnajnższym poważaniu. Warmińsko mazurskie, Podlawskie, Podkarpackie bezrobocie . Temat TABU #Minęła20";;;#Min;"923260157882183681";https://twitter.com/81Pulser/status/923260157882183681
B_Taplar;2017-10-25 20:16;0;0;"To właśnie pokazuje, ze praktycznie nie ma bezrobocia. A w przeszłości o takie jedno miejsce pracy w piekarni było bardzo dużo chętnych. Tak, czy siak, dobrze, że bezrobocie bardzo spadło. Pozdrawiam.";;;;"923251944323407873";https://twitter.com/B_Taplar/status/923251944323407873
leszek86506466;2017-10-25 20:11;0;0;"Lud nie zaczął się burzyć gdy rządziła Oferma Obywatelska i bezrobocie było ogromne";;;;"923250759180972033";https://twitter.com/leszek86506466/status/923250759180972033
B_Taplar;2017-10-25 17:46;0;0;"Przecież ostrzegali, że jak PiS będzie rządzić, to będzie katastrofa gospodarcza. To co, nie wiedzieli o koniunkturze, młodych i starych? :) Zdaniem opozycji te kobiety co przez 500+ miały zrezygnować z pracy też miały zwiększyć bezrobocie . W opozycji mają słabych wróżbitów. :)";;;;"923214188532641792";https://twitter.com/B_Taplar/status/923214188532641792
kszyhool;2017-10-25 17:04;1;16;"Ciekawy jestem co Wam najbardziej przeszkadza, niskie bezrobocie , silniejsza armia, większa ściągalność VAT, więcej rodzących się dzieci..?";;;;"923203670807859200";https://twitter.com/kszyhool/status/923203670807859200
HonoriOjczyzna;2017-10-25 16:53;0;3;"Dokładnie. To coś jak z rynkiem pracy. Bezrobocie niby małe, ale są braki w segmentach, a duże wśród ludzi z wyższym.";;;;"923200759931527168";https://twitter.com/HonoriOjczyzna/status/923200759931527168
jedrekjanek;2017-10-25 16:17;0;0;"Bartek, ja pracowałem za 900 zł i wiem jak to jest mało zarabiać, nigdy nie przyszło mi do głowy aby z tego powodu iść na bezrobocie .";;;;"923191868904665088";https://twitter.com/jedrekjanek/status/923191868904665088
WojciechSL;2017-10-25 16:10;1;3;"Wg GUS bezrobocie we wrześniu wyniosło 6,8%. Pierwszy postulat zrealizowany.";;;;"923190039642861568";https://twitter.com/WojciechSL/status/923190039642861568
TomekGdula;2017-10-25 16:05;0;4;"Bilans 2 lat PiS: bezrobocie w dół o 1/3, ubóstwo wśród dzieci o 95 procent. Średnia pensja w górę o 417 zł, afery i karuzele VAT - stop.";;;;"923188684014391296";https://twitter.com/TomekGdula/status/923188684014391296
wieczys;2017-10-25 16:01;0;0;"@bogdan607 potężne bezrobocie pracowników ZUS.";;@bogdan607;;"923187802690473984";https://twitter.com/wieczys/status/923187802690473984
jedrekjanek;2017-10-25 15:59;0;0;"2/2 nie zmienisz tego, a jeśli ktoś z tego powodu wybiera bezrobocie , to nie mam dla niego żadnego szacunku. Pracowałem za naprawdę grosze";;;;"923187326691487744";https://twitter.com/jedrekjanek/status/923187326691487744
SGHWarsaw;2017-10-25 15:57;3;5;"#Konkurs na pamiętniki bezrobotnych. O projekcie opowiadają prof. P. Błędowski i dr @KubickiPawel z SGH https:// youtu.be/xjDRD-9-Ljo #bezrobocie";;@KubickiPawel;#Konkurs #bezrobocie;"923186660791201792";https://twitter.com/SGHWarsaw/status/923186660791201792
